team_id,url_for_year,Season,Lg,Team,GP,W,L,T,OL,PTS,PTS%,SRS,SOS,Finish,Playoffs,Coaches
LAK,http://www.hockey-reference.com/teams/LAK/1978.html,1977-78,NHL,Los Angeles Kings,80,31,34,15,,77,.481,-0.01,0.01,3rd,Lost NHL Preliminary Round,R. Stewart
LAK,http://www.hockey-reference.com/teams/LAK/1977.html,1976-77,NHL,Los Angeles Kings,80,34,31,15,,83,.519,0.38,0.00,2nd,Lost NHL Quarter-Finals,B. Pulford
LAK,http://www.hockey-reference.com/teams/LAK/1976.html,1975-76,NHL,Los Angeles Kings,80,38,33,9,,85,.531,-0.01,0.02,2nd,Lost NHL Quarter-Finals,B. Pulford
LAK,http://www.hockey-reference.com/teams/LAK/1975.html,1974-75,NHL,Los Angeles Kings,80,42,17,21,,105,.656,0.97,-0.08,2nd,Lost NHL Preliminary Round,B. Pulford
LAK,http://www.hockey-reference.com/teams/LAK/1974.html,1973-74,NHL,Los Angeles Kings,78,33,33,12,,78,.500,0.03,0.00,3rd,Lost NHL Quarter-Finals,B. Pulford
LAK,http://www.hockey-reference.com/teams/LAK/1973.html,1972-73,NHL,Los Angeles Kings,78,31,36,11,,73,.468,-0.17,0.00,6th,,B. Pulford
LAK,http://www.hockey-reference.com/teams/LAK/1972.html,1971-72,NHL,Los Angeles Kings,78,20,49,9,,49,.314,-1.18,0.09,7th,,L. Regan,F. Glover
LAK,http://www.hockey-reference.com/teams/LAK/1971.html,1970-71,NHL,Los Angeles Kings,78,25,40,13,,63,.404,-0.76,0.06,5th,,L. Regan
LAK,http://www.hockey-reference.com/teams/LAK/1970.html,1969-70,NHL,Los Angeles Kings,76,14,52,10,,38,.250,-1.54,0.06,6th,,H. Laycoe,J. Wilson
LAK,http://www.hockey-reference.com/teams/LAK/1969.html,1968-69,NHL,Los Angeles Kings,76,24,42,10,,58,.382,-0.98,0.01,4th,Lost NHL Semi-Finals,R. Kelly
LAK,http://www.hockey-reference.com/teams/LAK/1968.html,1967-68,NHL,Los Angeles Kings,74,31,33,10,,72,.486,-0.53,-0.21,2nd,Lost NHL Quarter-Finals,R. Kelly
