team_id,url_for_year,Season,Lg,Team,GP,W,L,T,OL,PTS,PTS%,SRS,SOS,Finish,Playoffs,Coaches
PHI,http://www.hockey-reference.com/teams/PHI/1985.html,1984-85,NHL,Philadelphia Flyers,80,53,20,7,,113,.706,1.22,-0.12,1st,Lost Stanley Cup Finals,M. Keenan
PHI,http://www.hockey-reference.com/teams/PHI/1984.html,1983-84,NHL,Philadelphia Flyers,80,44,26,10,,98,.613,0.68,-0.07,3rd,Lost NHL Division Semi-Finals,B. McCammon
PHI,http://www.hockey-reference.com/teams/PHI/1983.html,1982-83,NHL,Philadelphia Flyers,80,49,23,8,,106,.663,0.96,-0.12,1st,Lost NHL Division Semi-Finals,B. McCammon
PHI,http://www.hockey-reference.com/teams/PHI/1982.html,1981-82,NHL,Philadelphia Flyers,80,38,31,11,,87,.544,0.24,0.09,3rd,Lost NHL Division Semi-Finals,P. Quinn,B. McCammon
PHI,http://www.hockey-reference.com/teams/PHI/1981.html,1980-81,NHL,Philadelphia Flyers,80,41,24,15,,97,.606,0.76,-0.04,2nd,Lost NHL Quarter-Finals,P. Quinn
PHI,http://www.hockey-reference.com/teams/PHI/1980.html,1979-80,NHL,Philadelphia Flyers,80,48,12,20,,116,.725,0.87,-0.04,1st,Lost Stanley Cup Finals,P. Quinn
PHI,http://www.hockey-reference.com/teams/PHI/1979.html,1978-79,NHL,Philadelphia Flyers,80,40,25,15,,95,.594,0.52,0.11,2nd,Lost NHL Quarter-Finals,B. McCammon,P. Quinn
PHI,http://www.hockey-reference.com/teams/PHI/1978.html,1977-78,NHL,Philadelphia Flyers,80,45,20,15,,105,.656,1.12,-0.08,2nd,Lost NHL Semi-Finals,F. Shero
PHI,http://www.hockey-reference.com/teams/PHI/1977.html,1976-77,NHL,Philadelphia Flyers,80,48,16,16,,112,.700,1.27,-0.10,1st,Lost NHL Semi-Finals,F. Shero
PHI,http://www.hockey-reference.com/teams/PHI/1976.html,1975-76,NHL,Philadelphia Flyers,80,51,13,16,,118,.738,1.62,-0.12,1st,Lost Stanley Cup Finals,F. Shero
PHI,http://www.hockey-reference.com/teams/PHI/1975.html,1974-75,NHL,Philadelphia Flyers,80,51,18,11,,113,.706,1.32,-0.08,1st,<strong>Won Stanley Cup Finals</strong>,F. Shero
PHI,http://www.hockey-reference.com/teams/PHI/1974.html,1973-74,NHL,Philadelphia Flyers,78,50,16,12,,112,.718,1.30,-0.10,1st,<strong>Won Stanley Cup Finals</strong>,F. Shero
PHI,http://www.hockey-reference.com/teams/PHI/1973.html,1972-73,NHL,Philadelphia Flyers,78,37,30,11,,85,.545,0.46,-0.05,2nd,Lost NHL Semi-Finals,F. Shero
PHI,http://www.hockey-reference.com/teams/PHI/1972.html,1971-72,NHL,Philadelphia Flyers,78,26,38,14,,66,.423,-0.43,0.03,5th,,F. Shero
PHI,http://www.hockey-reference.com/teams/PHI/1971.html,1970-71,NHL,Philadelphia Flyers,78,28,33,17,,73,.468,-0.22,0.02,3rd,Lost NHL Quarter-Finals,V. Stasiuk
PHI,http://www.hockey-reference.com/teams/PHI/1970.html,1969-70,NHL,Philadelphia Flyers,76,17,35,24,,58,.382,-0.42,-0.05,5th,,V. Stasiuk
PHI,http://www.hockey-reference.com/teams/PHI/1969.html,1968-69,NHL,Philadelphia Flyers,76,20,35,21,,61,.401,-0.69,-0.02,3rd,Lost NHL Quarter-Finals,K. Allen
PHI,http://www.hockey-reference.com/teams/PHI/1968.html,1967-68,NHL,Philadelphia Flyers,74,31,32,11,,73,.493,-0.32,-0.24,1st,Lost NHL Quarter-Finals,K. Allen
