team_id,url_for_year,Season,Lg,Team,GP,W,L,T,OL,PTS,PTS%,SRS,SOS,Finish,Playoffs,Coaches
HAM,http://www.hockey-reference.com/teams/HAM/1925.html,1924-25,NHL,Hamilton Tigers,30,19,10,1,,39,.650,0.83,-0.17,1st,,J. Gardner
HAM,http://www.hockey-reference.com/teams/HAM/1924.html,1923-24,NHL,Hamilton Tigers,24,9,15,0,,18,.375,-0.16,0.05,4th,,K. Randall,P. LeSueur
HAM,http://www.hockey-reference.com/teams/HAM/1923.html,1922-23,NHL,Hamilton Tigers,24,6,18,0,,12,.250,-0.91,0.30,4th,,A. Ross
HAM,http://www.hockey-reference.com/teams/HAM/1922.html,1921-22,NHL,Hamilton Tigers,24,7,17,0,,14,.292,-0.53,0.18,4th,,P. Thompson
HAM,http://www.hockey-reference.com/teams/HAM/1921.html,1920-21,NHL,Hamilton Tigers,24,6,18,0,,12,.250,-1.25,0.42,4th,,P. Thompson
