team_id,url_for_year,Season,Lg,Team,GP,W,L,T,OL,PTS,PTS%,SRS,SOS,Finish,Playoffs,Coaches
STL,http://www.hockey-reference.com/teams/STL/1978.html,1977-78,NHL,St. Louis Blues,80,20,47,13,,53,.331,-1.33,0.03,4th,,L. Boivin,B. Plager
STL,http://www.hockey-reference.com/teams/STL/1977.html,1976-77,NHL,St. Louis Blues,80,32,39,9,,73,.456,-0.50,-0.04,1st,Lost NHL Quarter-Finals,E. Francis
STL,http://www.hockey-reference.com/teams/STL/1976.html,1975-76,NHL,St. Louis Blues,80,29,37,14,,72,.450,-0.54,-0.03,3rd,Lost NHL Preliminary Round,G. Young,L. Patrick,L. Boivin
STL,http://www.hockey-reference.com/teams/STL/1975.html,1974-75,NHL,St. Louis Blues,80,35,31,14,,84,.525,-0.01,-0.04,2nd,Lost NHL Preliminary Round,L. Angotti,L. Patrick,G. Young
STL,http://www.hockey-reference.com/teams/STL/1974.html,1973-74,NHL,St. Louis Blues,78,26,40,12,,64,.410,-0.52,0.02,6th,,J. Talbot,L. Angotti
STL,http://www.hockey-reference.com/teams/STL/1973.html,1972-73,NHL,St. Louis Blues,78,32,34,12,,76,.487,-0.21,0.02,4th,Lost NHL Quarter-Finals,A. Arbour,J. Talbot
STL,http://www.hockey-reference.com/teams/STL/1972.html,1971-72,NHL,St. Louis Blues,78,28,39,11,,67,.429,-0.46,0.04,3rd,Lost NHL Semi-Finals,S. Abel,B. McCreary,A. Arbour
STL,http://www.hockey-reference.com/teams/STL/1971.html,1970-71,NHL,St. Louis Blues,78,34,25,19,,87,.558,0.18,-0.01,2nd,Lost NHL Quarter-Finals,A. Arbour,S. Bowman
STL,http://www.hockey-reference.com/teams/STL/1970.html,1969-70,NHL,St. Louis Blues,76,37,27,12,,86,.566,0.45,-0.15,1st,Lost Stanley Cup Finals,S. Bowman
STL,http://www.hockey-reference.com/teams/STL/1969.html,1968-69,NHL,St. Louis Blues,76,37,25,14,,88,.579,0.48,-0.14,1st,Lost Stanley Cup Finals,S. Bowman
STL,http://www.hockey-reference.com/teams/STL/1968.html,1967-68,NHL,St. Louis Blues,74,27,31,16,,70,.473,-0.41,-0.23,3rd,Lost Stanley Cup Finals,L. Patrick,S. Bowman
