team_id,url_for_year,Season,Lg,Team,GP,W,L,T,OL,PTS,PTS%,SRS,SOS,Finish,Playoffs,Coaches
PIT,http://www.hockey-reference.com/teams/PIT/1979.html,1978-79,NHL,Pittsburgh Penguins,80,36,31,13,,85,.531,0.05,0.02,2nd,Lost NHL Quarter-Finals,J. Wilson
PIT,http://www.hockey-reference.com/teams/PIT/1978.html,1977-78,NHL,Pittsburgh Penguins,80,25,37,18,,68,.425,-0.77,0.07,4th,,J. Wilson
PIT,http://www.hockey-reference.com/teams/PIT/1977.html,1976-77,NHL,Pittsburgh Penguins,80,34,33,13,,81,.506,-0.11,0.04,3rd,Lost NHL Preliminary Round,K. Schinkel
PIT,http://www.hockey-reference.com/teams/PIT/1976.html,1975-76,NHL,Pittsburgh Penguins,80,35,33,12,,82,.513,0.43,-0.02,3rd,Lost NHL Preliminary Round,M. Boileau,K. Schinkel
PIT,http://www.hockey-reference.com/teams/PIT/1975.html,1974-75,NHL,Pittsburgh Penguins,80,37,28,15,,89,.556,0.42,-0.04,3rd,Lost NHL Quarter-Finals,M. Boileau
PIT,http://www.hockey-reference.com/teams/PIT/1974.html,1973-74,NHL,Pittsburgh Penguins,78,28,41,9,,65,.417,-0.37,0.03,5th,,K. Schinkel,M. Boileau
PIT,http://www.hockey-reference.com/teams/PIT/1973.html,1972-73,NHL,Pittsburgh Penguins,78,32,37,9,,73,.468,-0.11,-0.01,5th,,R. Kelly,K. Schinkel
PIT,http://www.hockey-reference.com/teams/PIT/1972.html,1971-72,NHL,Pittsburgh Penguins,78,26,38,14,,66,.423,-0.45,0.04,4th,Lost NHL Quarter-Finals,R. Kelly
PIT,http://www.hockey-reference.com/teams/PIT/1971.html,1970-71,NHL,Pittsburgh Penguins,78,21,37,20,,62,.397,-0.23,0.02,6th,,R. Kelly
PIT,http://www.hockey-reference.com/teams/PIT/1970.html,1969-70,NHL,Pittsburgh Penguins,76,26,38,12,,64,.421,-0.76,-0.02,2nd,Lost NHL Semi-Finals,R. Kelly
PIT,http://www.hockey-reference.com/teams/PIT/1969.html,1968-69,NHL,Pittsburgh Penguins,76,20,45,11,,51,.336,-0.84,-0.01,5th,,R. Sullivan
PIT,http://www.hockey-reference.com/teams/PIT/1968.html,1967-68,NHL,Pittsburgh Penguins,74,27,34,13,,67,.453,-0.50,-0.21,5th,,R. Sullivan
